UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Zia Askari,@ziaaskari,2022-09-24T10:19:38.000Z,"Zia Askari
@ziaaskari
·
Sep 24, 2022","#BMCTV taps #ADVA to transmit Winter Paralympics to UK
@ADVAOpticalNews
@telecomdrive
telecomdrive.com
BMC TV taps ADVA to transmit Winter Paralympics to UK - TelecomDrive
ShareADVA has announced that BMC TV deployed its FSP 150 Carrier Ethernet technology to transmit coverage of the 2022 Winter Paralympics from Beijing to London. The robust, low-power demarcation...",,,,,[],https://twitter.com/ziaaskari/status/1573618152771944448
Scottish Disability Sport,@SDS_sport,2022-09-25T14:13:50.000Z,"Scottish Disability Sport
@SDS_sport
·
Sep 25, 2022","Next up is the Angus Trophy for Sportsperson of the Year!

This years winners won at their 1st World Champs in Norway in Jan 22 followed by GBs 1st  on snow & a at the Winter Paralympics

Congratulations to;

         Neil Simpson MBE & 
            Andrew Simpson MBE
5",🥈 🥇 🥉 🏆 🏆,,,5,['https://pbs.twimg.com/media/Fdgcj5YWYAAqKXg?format=jpg&name=medium'],https://twitter.com/SDS_sport/status/1574039478670434306
Capital Medical,@iCapitalMedical,2022-09-30T01:49:13.000Z,"Capital Medical
@iCapitalMedical
·
Sep 30, 2022","Winter Paralympics: 'I chose to have my leg amputated after years of pain'
bbc.co.uk
Winter Paralympics: 'I chose to have my leg amputated after years of pain'
Musician Shona chose to have her leg amputated after years of pain - now she's a Paralympian.",,,,,['https://pbs.twimg.com/card_img/1612393521297920000/M25S99Ar?format=jpg&name=medium'],https://twitter.com/iCapitalMedical/status/1575664029066006528
Sponsorship Awards,@SponsNews,2022-09-30T10:39:30.000Z,"Sponsorship Awards
@SponsNews
·
Sep 30, 2022","#paralympics #sponsorshup The British Paralympic Association’s Chief Executive Mike Sharrock is to step down after four years. He was at the helm during both the Tokyo 2020 Paralympic Games and Beijing 2022 Paralympic Winter Games. 
@ParalympicsGB
  http://sponsorship-awards.co.uk
1",,1,,,['https://pbs.twimg.com/media/Fd5bPR-X0AIfSXd?format=jpg&name=medium'],https://twitter.com/SponsNews/status/1575797477768187905
Touch Beijing,@touch_beijing,2022-10-04T15:59:00.000Z,"Touch Beijing
@touch_beijing
·
Oct 4, 2022","From Oct. stores selling licensed merchandise of #Beijing2022 Winter Olympics &Paralympics will no longer sell items like mascot Bing Dwen Dwen. ""Olympic Official Flagship Store"" on the e-commerce platform Tmall will continue to sell licensed merchandise until the end of 2022.
1",,,1,,['https://pbs.twimg.com/media/FeO_kk5akAIxR5a?format=jpg&name=medium'],https://twitter.com/touch_beijing/status/1577327434063544322
Move United,@MoveUnitedSport,2022-10-04T16:24:42.000Z,"Move United
@MoveUnitedSport
·
Oct 5, 2022","Retired Army Staff Sgt Rico Roman has represented #TeamUSA at the past 3 Winter Paralympics, winning 3 straight gold medals. He announced his retirement back in July, but is not walking away from the sport. Take a listen as we chat on this week's #podcast: http://ow.ly/uRBc50GEBJO
ALT
1
1",,,1,1,['https://pbs.twimg.com/media/FePNDFvVQAEydxb?format=jpg&name=medium'],https://twitter.com/MoveUnitedSport/status/1577333901856428040
Shuan Butcher,@shuanbutcher,2022-10-05T20:30:59.000Z,"Shuan Butcher
@shuanbutcher
·
Oct 6, 2022","Retired Army Staff Sgt Rico Roman has represented #TeamUSA at 3 Winter Paralympics, winning 3 straight gold medals. Although he announced his retirement in July, he is not walking away from the sport. Take a listen as we chat on this week's #podcast: http://ow.ly/uRBc50GEBJO.
ALT
2",,,,2,['https://pbs.twimg.com/media/FeVRooeXoAIz2xd?format=jpg&name=medium'],https://twitter.com/shuanbutcher/status/1577758268050575368
insidethegames,@insidethegames,2022-10-06T10:34:44.000Z,"insidethegames
@insidethegames
·
Oct 6, 2022","The Australian Government has committed AUD28.6 million in core funding to support preparations for #MilanCortina2026 - prompting the #AOC to welcome the ""certainty"" this offers

http://ow.ly/Gym250L2XJ0 #WinterOlympics #WinterParalympics #Australia
insidethegames.biz
Australia's Milan Cortina 2026 hopefuls given ""certainty"" with funding pledge
Australian Olympic Committee chief executive Matt Carroll has admitted that a four-year AUD28.6 million investment has given athletes ""certainty"" as they prepare for the Milan Cortina 2026 Winter...",,,,,[],https://twitter.com/insidethegames/status/1577970606326398979
Richard Morpeth,@richardmorpeth,2022-10-09T09:49:01.000Z,"Richard Morpeth
@richardmorpeth
·
Oct 9, 2022","The following:

Snowboarding (Women)
Rugby Union (Women)
Skatyeboarding (Women)
BMX (Women)
Tennis (Women)

albeit I'll watch most sports whenever the Olympics/Paralympics (Summer & Winter) come round.
T
@footy_work
·
Oct 9, 2022
A random question:

Which Sports you all love to watch other than football? 

Mine: Cricket (Men and Women's), Badminton (Men and Women's).",,,,,['https://pbs.twimg.com/profile_images/1607966508843683842/wkeedgOR_normal.jpg'],https://twitter.com/richardmorpeth/status/1579046264934903808
Globe Boss,@Wesguevara,2022-10-10T01:53:31.000Z,"Globe Boss
@Wesguevara
·
Oct 10, 2022","Designs shaping the identity of the Beijing Winter Olympics and Paralympics 2022 - STIRworld
globeboss.com
Designs shaping the identity of the Beijing Winter Olympics and Paralympics 2022 – STIRworld - SEO...
GB Marketing Agency brings you all the latest Digital marketing news, including updates on brand campaigns, SEO, Crypto & NFTs.",,,,,[],https://twitter.com/Wesguevara/status/1579288989739405313
Michael Weadock,@MichaelWeadock,2022-10-11T14:54:13.000Z,"Michael Weadock
@MichaelWeadock
·
Oct 11, 2022","Presume I’m the only parent in the class who is correcting my daughter’s homework question… whilst it’s brilliant she’s learning about 
@knight_millie
 & 
@Mennafitz
, it’s not 
@TeamGB
 at the Winter Paralympics, it’s 
@ParalympicsGB
… 
2
8",🥇 ⛷ 🎿,2,,8,['https://pbs.twimg.com/media/Fey_PHMXgAUqzg_?format=jpg&name=medium'],https://twitter.com/MichaelWeadock/status/1579847848266731521
Paralympic Games,@Paralympics,2022-10-13T07:29:04.000Z,"Paralympic Games
@Paralympics
·
Oct 13, 2022","Adaptive Winter Sports is the first project of the 
@MilanoCortina26
 Education programme.

The initiative aims to promote an increase in sports participation among people with disabilities through dedicated courses and camps.

#Paralympics #MilanoCortina2026 #ChangeStartsWithSport
paralympic.org
Milano Cortina 2026 launches project to promote Paralympics
1
5
25",,1,5,25,['https://pbs.twimg.com/media/Fe7qdVEXkAAaZgF?format=jpg&name=900x900'],https://twitter.com/Paralympics/status/1580460598000865283
Akaash Maharaj,@AkaashMaharaj,2022-10-14T20:53:26.000Z,"Akaash Maharaj
@AkaashMaharaj
·
Oct 15, 2022
Winning","Canada's Olympic and Paralympic committees have taken a radically new approach to their bid for Canada to host the 2030 Winter 
@Olympics
 and 
@Paralympics
.

It includes the leadership of the Lilwat, Musqueam, Squamish, and Tsleil-Waututh First Nations.

https://gamesengagement.ca 
ALT
1
4
9",🍁,1,4,9,['https://pbs.twimg.com/media/FfDuOmDXkAAgPSx?format=jpg&name=medium'],https://twitter.com/AkaashMaharaj/status/1581025409759469568
MacIntosh Ross,@punchingprof,2022-10-14T14:44:42.000Z,"MacIntosh Ross
@punchingprof
·
Oct 14, 2022","""At the very time when Canada is contemplating a bid to host the 2030 Winter Olympics and Paralympics, one of the biggest sports legacies of the 1988 Calgary Games looks headed for the scrap heap.""
thestar.com
The legacy of the Calgary Olympics is crumbling, but Canadian sliders still need the track
WinSport says it can no longer pay all the bills at Canada Olympic Park despite millions of dollars annually from an endowment fund. Several federations don’t buy that argument.
3
3",,,3,3,[],https://twitter.com/punchingprof/status/1580932615854772224
insidethegames,@insidethegames,2022-10-16T06:36:56.000Z,"insidethegames
@insidethegames
·
Oct 16, 2022","FIS vice-president Flavio Roda has been re-elected President of the Italian Winter Sports Federation for a term encompassing the home #WinterOlympics and #WinterParalympics

http://ow.ly/JE3x50Lb5jX #MilanCortina2026 #FISI #FlavioRoda #Italy
insidethegames.biz
Roda re-elected President of Italian Winter Sports Federation
Flavio Roda is set to continue to play a key role in host nation Italy’s preparations for the Milan Cortina 2026 Winter Olympics after being re-elected as President of the Italian Winter Sports...
2
2",,,2,2,[],https://twitter.com/insidethegames/status/1581534641265475585
Broadcast Sport,@broadcast_sport,2022-10-19T09:47:05.000Z,"Broadcast Sport
@broadcast_sport
·
Oct 19, 2022","Shortlisted for Sports Presenter of the Year is - 
@AdeAdepitan
, Winter Paralympics for 
@Channel4
 https://bit.ly/BSportShortlist22… #BSportAwards22
1",,,,1,['https://pbs.twimg.com/media/FfbFjMyXwAEIpXI?format=jpg&name=medium'],https://twitter.com/broadcast_sport/status/1582669657965666305
GeekMomK,@GeekmomK,2022-10-20T16:30:07.000Z,"GeekMomK
@GeekmomK
·
Oct 21, 2022","The Federal Bureau of Investigation (FBI) warned today that threat actors could potentially target the February 2022 Beijing Winter Olympics and March 2022 Paralympics. However, evidence of such attacks being planned is yet to be uncovered. [...]
bleepingcomputer.com
FBI warns of 2022 Beijing Olympics cyberattack, privacy risks
The Federal Bureau of Investigation (FBI) warned today that threat actors could potentially target the February 2022 Beijing Winter Olympics and March 2022 Paralympics. However, evidence of such...",,,,,['https://pbs.twimg.com/card_img/1610720455094325249/uwfP8Lvq?format=jpg&name=medium'],https://twitter.com/GeekmomK/status/1583133472687652877
insidethegames,@insidethegames,2022-10-22T03:38:21.000Z,"insidethegames
@insidethegames
·
Oct 22, 2022","#Beijing2022 said its #COVID19 prevention policies were ""one of the highlights"" of the #WinterOlympics and #WinterParalympics in its final report to the #ANOCGA2022, and outlined some of its legacy work in host regions
insidethegames.biz
Beijing 2022 claims will continue ""promoting the Olympic spirit"" in final report
The Beijing 2022 Organising Committee has presented its final report to the Association of National Olympic Committees General Assembly here, underlining its COVID-19 policies as ""one of the highli...
1",,,1,,['https://pbs.twimg.com/card_img/1609866496368586752/OI70OOwf?format=jpg&name=medium'],https://twitter.com/insidethegames/status/1583664024528379904
insidethegames,@insidethegames,2022-10-22T15:14:55.000Z,"insidethegames
@insidethegames
·
Oct 22, 2022","Accomplished summer and winter Paralympians were among the speakers to take part in the Paralympic festival in #Milan http://ow.ly/71e450LikAu #Paralympics #MilanCortina2026
insidethegames.biz
Next Winter Games co-host Milan stages third national Paralympic Festival
Milan, which is due to co-host the 2026 Winter Games with Cortina d'Ampezzo, played host to Italy’s third Paralympic Festival.
1",,,,1,[],https://twitter.com/insidethegames/status/1583839321962209282
Matt Eastwood,@matteastwood,2022-10-25T20:23:40.000Z,"Matt Eastwood
@matteastwood
·
Oct 26, 2022","Listening to #DanCnossen tell his inspiring story of overcoming challenge through hard work and perseverance in order to create what he calls “personal momentum” and ultimately his success as a gold medal biathlete in the 2018 winter Paralympics! #GRAC 

https://dancnossen.com
2
4",,,2,4,['https://pbs.twimg.com/media/Ff8Q5vjXgAEL0rs?format=jpg&name=medium'],https://twitter.com/matteastwood/status/1585004184776376320
SPRINT Research Centre,@SPRINT_ACU,2022-10-25T23:43:00.000Z,"SPRINT Research Centre
@SPRINT_ACU
·
Oct 26, 2022","#SPRINT's 
@ShonaHalson
 spoke to
 2022 Aus Winter Paralympics Team co-captain, 
@MelPSki
;
@SacramentoKings
 Director of Performance and Sport Science, 
@Jessepgreen
; 
Athletes for Life co-founder and former elite rugby player, 
@_nickyoungquest
 youtube.com
Passion for performance: Lessons learned through sporting lives
Inaugural panel of alumni experts share their insights and experiences from across the elite sports landscape in the first discussion, ‘Passion for performan...
5
11",👀 👉 👉 👉 🏉 🏃,,5,11,['https://pbs.twimg.com/card_img/1612715254626111491/0F92pwd4?format=jpg&name=small'],https://twitter.com/SPRINT_ACU/status/1585054348647833603
Clarissa Reilly,@clarescastle,2022-10-26T15:41:25.000Z,"Clarissa Reilly
@clarescastle
·
Oct 26, 2022","This is Josh, our talented cane + rush restorer, raising funds to join his Para Sledge Hockey team playing in Thailand. They hope to qualify for TeamGB Winter Paralympics Milan ’26. A very worthycause. Please think of donating if you can. Details in link
gofundme.com
The road to the next Winter Olympics 2026, organized by Josh Campbell
Hi, I’m Josh. In 2008 aged 18, I joined the army, fulfilling my life long dr… Josh Campbell needs your support for The road to the next Winter Olympics 2026
6
7",,,6,7,['https://pbs.twimg.com/card_img/1611199415275896834/O1fzKGay?format=jpg&name=900x900'],https://twitter.com/clarescastle/status/1585295542002667520
AUS Paralympic Team,@AUSParalympics,2022-10-27T23:19:02.000Z,"AUS Paralympic Team
@AUSParalympics
·
Oct 28, 2022","We congratulate 2 Paralympic superstars who last night claimed major honours at the 
@NSWIS
 Awards: https://bit.ly/3WdiZbU
@BenTudhope
 - 2022 NSWIS Male Athlete of the Year
@kurtfearnley
 - NSWIS ‘Most Outstanding’ 

#NSWISAwards2022 #Paralympics #WinterParalympics #ParaSport
ALT
8",,,,8,['https://pbs.twimg.com/media/FgHMOKBXwAA2Puk?format=jpg&name=medium'],https://twitter.com/AUSParalympics/status/1585773093531914244
GedAola,@AolaGed,2022-10-28T12:00:11.000Z,"GedAola
@AolaGed
·
Oct 28, 2022","They're ready to #ShowTheWorld in primetime!Watch the 2022 #WinterParalympics NOW. 
@nbc
 and 
@peacockTV
 http://bit.ly/3hJhsXK",📺 💻,,,,['https://pbs.twimg.com/media/FgJ6b__UcAE2Cc3?format=jpg&name=medium'],https://twitter.com/AolaGed/status/1585964644291969024
Marcuse,@Marcuse94820088,2022-10-31T10:38:11.000Z,"Marcuse
@Marcuse94820088
·
Oct 31, 2022",".
@TeamUSA
 has the chance to win some hardware tonight. Watch the action the 2022 #WinterParalympics now! #ShowTheWorld 
@USA_Network
 and 
@peacockTV
  http://bit.ly/3HNyyyj",🥇 🥈 🥉 📺 💻,,,,['https://pbs.twimg.com/media/FgZEbsjaUAArhDK?format=jpg&name=medium'],https://twitter.com/Marcuse94820088/status/1587031172399316992
missAru,@liebe_winner,2022-11-01T07:49:19.000Z,"missAru
@liebe_winner
·
Nov 1, 2022","Why Wang Yibo “Pride of New Generation”

Professional racer of Yamaha  Racing Team (for rookie 2019)
 Skateboarding Promotion Ambassador 
Beijing Winter Olympics and Paralympics Ambassador 
 Top Dancer Ambassador 
Luoyang Museum Ambassador 

#WangYibo
0:14
103 views
1
3",🦋 ✔ 🥇 ✔ ✔ ✔ ✔,,1,3,"['https://pbs.twimg.com/ext_tw_video_thumb/1587351034963275776/pu/img/f5Aqez4r4iccQ6ua.jpg', 'https://pbs.twimg.com/media/FgdnWy2UYAAHU_A?format=jpg&name=small', 'https://pbs.twimg.com/media/FgdnWy1VUAAPFtU?format=jpg&name=900x900']",https://twitter.com/liebe_winner/status/1587351062268170240
Whisper,@WeAreWhisperTV,2022-11-01T09:38:31.000Z,"Whisper
@WeAreWhisperTV
·
Nov 1, 2022","Today is the 
@broadcast_sport
 awards! We're up for 5 nominations across a range of areas with 
@BBCSport
, 
@C4Sport
 + 
@primevideosport
Good luck to all the nominees, including those who worked with us on the Women's EURO, #F1 & Winter Paralympics. It's set to be a great evening
8
16",😀,,8,16,['https://pbs.twimg.com/amplify_video_thumb/1587370187673993216/img/ziQNqO6EhMD0XrIu.jpg'],https://twitter.com/WeAreWhisperTV/status/1587378545588056064
sayidaty,@sayidaty7,2022-11-01T20:32:24.000Z,"sayidaty
@sayidaty7
·
Nov 2, 2022","What do you mean by Winter Paralympics

What do you mean by Winter Paralympics, The Winter Paralympics Fitness, or Winter Paralympics Fitness, are an international sporting tournament held shortly after the Winter Olympics. Every four years, thousands of…
mad6m.blogspot.com
What do you mean by Winter Paralympics
What do you mean by Winter Paralympics,  The Winter Paralympics  Fitness , or Winter Paralympics  Fitness , are an international sporting to...",,,,,['https://pbs.twimg.com/card_img/1612235896153149441/UmgzHGVk?format=jpg&name=900x900'],https://twitter.com/sayidaty7/status/1587543100204916742
Sport Information Resource Centre,@SIRCtweets,2022-11-02T22:45:00.000Z,"Sport Information Resource Centre
@SIRCtweets
·
Nov 3, 2022","Not many athletes can claim both summer and winter Paralympian status. 
@lhickey23
 is one of those rare athletes. He represented Canada at the '16 Paralympics in wheelchair basketball and the '18 and '22 Paralympics in Para ice hockey.

This is his story

https://sirc.ca/blog/challenges-opportunities-dual-sport/…
1
13
39",,1,13,39,['https://pbs.twimg.com/media/FglVfh8X0AElETk?format=jpg&name=medium'],https://twitter.com/SIRCtweets/status/1587938855348494340
insidethegames,@insidethegames,2022-11-04T08:54:34.000Z,"insidethegames
@insidethegames
·
Nov 4, 2022","The #IPC has been urged by #WADA's Independent Observer Team to create a pre-Games testing programme to ensure an ""appropriate level"" of out-of-competition testing has been conducted following the #Beijing2022 #WinterParalympics
insidethegames.biz
IPC needs to create pre-Games testing programme, says WADA Beijing 2022 IO Team
The International Paralympic Committee has been recommended by World Anti-Doping Agency's Independent Observer Team to develop a specific pre-Games testing programme for future Paralympics.
2
3",,,2,3,['https://pbs.twimg.com/card_img/1611403439959060480/jGDPJH90?format=jpg&name=medium'],https://twitter.com/insidethegames/status/1588454648456912897
Sport Resolutions,@Sport_Res,2022-11-04T12:15:32.000Z,"Sport Resolutions
@Sport_Res
·
Nov 4, 2022",".
@wada_ama
 has published its Independent Observer (IO) Report for the Beijing 2022 Winter Olympics and recommended the International Paralympic Committee (IPC) develops a specific pre-Games testing programme for future Paralympics. 

Read More > http://bit.ly/3FOs5pw",,,,,['https://pbs.twimg.com/media/FguBETEWAAE_Atv?format=jpg&name=medium'],https://twitter.com/Sport_Res/status/1588505223382896640
Emily (エミリー),@writerofscratch,2022-11-09T05:43:06.000Z,"Emily (エミリー)
@writerofscratch
·
Nov 9, 2022","""The city of Sapporo said Tuesday that it has raised its cost estimate for the 2030 Winter Olympics and Paralympics, which it aims to host, by ¥17 billion from its previous projection a year ago.""
japannews.yomiuri.co.jp
Sapporo revises up cost estimate for 2030 Winter Games
SAPPORO (Jiji Press) — The city of Sapporo said Tuesday that it has raised its cost estimate for the 2030 Winter Olympics and Paralympics, which it aims to host, by ¥17 billion from its previous...
1
3",🎃,,1,3,[],https://twitter.com/writerofscratch/status/1590218403369070592
私人借钱借款急用钱周转贷款网贷上岸赚钱负债求助,@jyngqinzhuzhun1,2022-11-09T07:28:09.000Z,"私人借钱借款急用钱周转贷款网贷上岸赚钱负债求助
@jyngqinzhuzhun1
·
Nov 9, 2022","But BJ Summer Games was one of the most successful in history. 14 years later, BJ Winter Olympic Games & the Paralympics landed in pandemic and some western countries boycotted it diplomatciall. But the Xi-led China delivered one simple, safe and magnificent gala to the world.",🌌,,,,[],https://twitter.com/jyngqinzhuzhun1/status/1590244839094116354
Asia News Network,@asianewsnetwork,2022-11-09T10:32:11.000Z,"Asia News Network
@asianewsnetwork
·
Nov 9, 2022","The Beijing marathon, which attracted approximately 20,000 runners, was the first major sporting event held in the capital since the Winter Olympics and Paralympics in February and March.   #Pandemic #China #ChinaDaily

https://asianews.network/beijing-successful-in-keeping-new-outbreaks-under-control/…",,,,,['https://pbs.twimg.com/media/FhHZX_SWIAAOTE3?format=jpg&name=medium'],https://twitter.com/asianewsnetwork/status/1590291151680114691
insidethegames,@insidethegames,2022-11-10T17:25:23.000Z,"insidethegames
@insidethegames
·
Nov 11, 2022","The #Pyeongchang2018 and #Gangwon2024 venue has been awarded the rights for the World #WheelchairCurling Championship and World Wheelchair Mixed Doubles Curling Championship in 2024

http://ow.ly/9hmU50LAemu #YouthOlympics #WinterParalympics 
@worldcurling
insidethegames.biz
Gangneung Curling Centre to host wheelchair events weeks after Gangwon 2024
The Gangneung Curling Centre, a competition venue for the Gangwon 2024 Winter Youth Olympic Games, is set to hold wheelchair curling’s biggest events in the months after.
1",,,,1,['https://pbs.twimg.com/card_img/1611126302869983232/e__d74f5?format=jpg&name=medium'],https://twitter.com/insidethegames/status/1590757526005481472
Peter B. Cooper,@peterbcooper,2022-11-12T11:09:23.000Z,"Peter B. Cooper
@peterbcooper
·
Nov 12, 2022","The 2022 Winter Paralympics has my favourite mascot of all time - the red lantern-inspired SHUEY RHON RHON!
1",,,,1,['https://pbs.twimg.com/media/FhW-owQVUAAQ1kO?format=jpg&name=medium'],https://twitter.com/peterbcooper/status/1591387676577783809
Fitz,@Krotfloor,2022-11-12T06:48:27.000Z,"Fitz
@Krotfloor
·
Nov 12, 2022","Quite the day! supplier of rubber flooring for the 2022 Winter Olympics and Paralympics.Wechat:krot_floor,WhatsApp:+8618617411787 #rubberflooring #科亚特",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1591321949967261696/pu/img/WdBgXMj--lJLeptv.jpg'],https://twitter.com/Krotfloor/status/1591322012600762374
Alex Thompson,@OneArmAl,2022-11-13T16:55:30.000Z,"Alex Thompson
@OneArmAl
·
Nov 14, 2022","I'm thinking about learning Nordic Skiing this winter. It would be fun to learn, get a lot of time doing it & see how I do. It would be fun to compete in trials for the next paralympics or the paralympics after. #armamputee #paralympics
GIF
ALT",,,,,['https://pbs.twimg.com/tweet_video_thumb/FhdXdpkX0AME7lA.jpg'],https://twitter.com/OneArmAl/status/1591837167067742210
Fitz,@Krotfloor,2022-11-14T02:31:38.000Z,"Fitz
@Krotfloor
·
Nov 14, 2022","Krot is the supplier of rubber flooring for the 2022 Winter Olympics and Paralympics.Wechat:krot_floor,WhatsApp:+8618617411787,E-mail:krotfloor@Gmail.com #rubberfloor #China #北京 #科亚特橡胶地板
1",,,,1,[],https://twitter.com/Krotfloor/status/1591982155651231744
Fitz,@Krotfloor,2022-11-15T07:58:39.000Z,"Fitz
@Krotfloor
·
Nov 15, 2022","Rubber blind track,Manufacturer of rubber flooring and PVC products.Krot is the supplier of rubber flooring for the 2022 Winter Olympics and Paralympics.Wechat:krot_floor,WhatsApp:+8618617411787,E-mail:krotfloor@Gmail.com #rubberfloor #China #科亚特橡胶地板
2",,,,2,['https://pbs.twimg.com/ext_tw_video_thumb/1592426787857788929/pu/img/hdvj8o7Dc-cVF48U.jpg'],https://twitter.com/Krotfloor/status/1592426841134223362
EdmontonSportCouncil,@YEGSportCouncil,2022-11-15T20:02:22.000Z,"EdmontonSportCouncil
@YEGSportCouncil
·
Nov 16, 2022","Not many athletes can claim both summer and winter Paralympian status. 
@lhickey23
 is one of those rare athletes. He represented Canada at the '16 Paralympics in wheelchair basketball and the '18 and '22 Paralympics in Para ice hockey.

This is his story

https://sirc.ca/blog/challenges-opportunities-dual-sport/…
2",,,,2,['https://pbs.twimg.com/media/FhoVa0MXgAEGtVL?format=jpg&name=medium'],https://twitter.com/YEGSportCouncil/status/1592608970023358464
insidethegames,@insidethegames,2022-11-15T22:49:02.000Z,"insidethegames
@insidethegames
·
Nov 16, 2022","#MilanCortina2026 finally has a new chief executive, with Andrea Varnier's appointment given the green light by Prime Minister Giorgia Meloni

http://ow.ly/vrQ350LFltO #WinterOlympics #WinterParalympics #SportsBiz #Olympics #AndreaVarnier
insidethegames.biz
Long wait for Milan Cortina 2026 chief executive over as Varnier appointed
Andrea Varnier has been appointed chief executive of the Milan Cortina 2026 Organising Committee.
1
1",,,1,1,['https://pbs.twimg.com/card_img/1610687518357458949/TfVA48-n?format=jpg&name=medium'],https://twitter.com/insidethegames/status/1592650912257822721
Jonathan Davis,@CleverJonathan,2022-11-15T00:33:49.000Z,"Jonathan Davis
@CleverJonathan
·
Nov 15, 2022","I believe in this guy... putting in the hard work to achieve his dreams. Hopefully, we'll also see him on a snowboard in the 2026 Winter Games! 
Road To The Paralympics
gofundme.com
Road To The Paralympics, organized by John Heath
Not surviving but thriving. John Edward Heath was born in Washington DC and spent a difficult child… John Heath needs your support for Road To The Paralympics",,,,,['https://pbs.twimg.com/card_img/1610899301311332354/s28_dzEo?format=jpg&name=900x900'],https://twitter.com/CleverJonathan/status/1592314894279659522
KenG,@t1deatsleepcurl,2022-11-16T00:12:44.000Z,"KenG
@t1deatsleepcurl
·
Nov 16, 2022","Ohayoand good evening, Devin-san

Please come back to Tokyo anytime and Sapporo Winter Olympics and Paralympics in 2030

I played and still play your morning ""buckle-up"" videos to my students to show how being ""articulate"" is like
Devin Heroux
@Devin_Heroux
·
Nov 16, 2022
Couldn’t pass by a Toronto convenience store after seeing Pocari Sweat on the shelf.

Certainly not needed to beat the heat with snowfall here today.

Missing Tokyo. So many great memories made during the Olympics and Paralympics. Ohayo to everyone in Japan.
1
1
18",💙 ❗ 😃 😁 😊,1,1,18,"['https://pbs.twimg.com/profile_images/1441487393530470401/a-Ci2bEq_normal.jpg', 'https://pbs.twimg.com/media/Fho6QBJWIAIf9G4?format=jpg&name=medium']",https://twitter.com/t1deatsleepcurl/status/1592671978099384320
Canberra Weekly,@canberrawkly,2022-11-16T01:00:18.000Z,"Canberra Weekly
@canberrawkly
·
Nov 16, 2022","Canberra-based vision-impaired athlete Taryn Dickens has been invited to represent Australia in the FIS Para Nordic Skiing World Cup in March 2023, putting her on track to compete at the 2026 Winter Paralympics.
canberraweekly.com.au
Local vision-impaired athlete seeks to compete at Winter Paralympics | Canberra Weekly
Canberra-based vision-impaired athlete Taryn Dickens has been invited to represent Australia in the FIS Para Nordic Skiing World Cup in March 2023,",,,,,[],https://twitter.com/canberrawkly/status/1592683945950294016
Sportcal,@sportcal,2022-11-16T14:02:31.000Z,"Sportcal
@sportcal
·
Nov 16, 2022","The organizing committee for the 
@MilanoCortina26
 Winter 
@Olympics
 and 
@Paralympics
 has appointed Andrea Varnier as its new chief executive.

#sportsbiz #appointment #recruitment #personnel #ceo #olympics #paralympics #milanocortina2026
sportcal.com
Varnier confirmed as new Milan Cortina 2026 chief executive
The appointment follows the departure of previous chief exec Vincenzo Novari.",,,,,[],https://twitter.com/sportcal/status/1592880798243647488
Myles Dichter,@mylesdichter,2022-11-21T22:01:39.000Z,"Myles Dichter
@mylesdichter
·
Nov 22, 2022","A flickering light for the Indigenous-led bid to bring the 2030 Winter Olympics and Paralympics to B.C. 
cbc.ca
Canadian Olympic, Paralympic committees ask B.C. government to reconsider 2030 bid | CBC Sports
The Canadian Olympic and Paralympic committees are asking the B.C. government to reconsider its stance on a bid to host the 2030 Winter Olympics and Paralympics.
1",🔽,,1,,['https://pbs.twimg.com/card_img/1610474703889760256/kIpgsAvi?format=jpg&name=small'],https://twitter.com/mylesdichter/status/1594813317943824385
insidethegames,@insidethegames,2022-11-22T11:01:46.000Z,"insidethegames
@insidethegames
·
Nov 22, 2022","#SaltLakeCity's presentation to the #IOC Future Host Commission for the 2030 #WinterOlympics and #WinterParalympics is set to feature contributions from Erin Mendenhall and Spencer Cox, and has been hailed as a ""milestone"" by Fraser Bullock

http://ow.ly/Sg4j50LKBii
3
2",,,3,2,['https://pbs.twimg.com/media/FiKc0FKX0AA0RxD?format=jpg&name=medium'],https://twitter.com/insidethegames/status/1595009639292481536
Helga Freyer,@helga_xy,2022-11-23T18:37:19.000Z,"Helga Freyer
@helga_xy
·
Nov 24, 2022","#gefragtgejagtspezial ist gelöst: Winterparalympics
Helga Freyer
@helga_xy
·
Nov 24, 2022
In Schweden, genauer gesagt in Örnsköldsvik fanden 1976 zum ersten Mal welche Spiele statt? #gefragtgejagtspezial
7",,,,7,['https://pbs.twimg.com/profile_images/575637355148615680/BqQp4cQc_normal.jpeg'],https://twitter.com/helga_xy/status/1595486671629434890
Meeting Media Group,@HQGlobalMag,2022-11-24T17:34:24.000Z,"Meeting Media Group
@HQGlobalMag
·
Nov 25, 2022","The China National Convention Center, Phase 2 (CNCC-II) which served as the Main Media Center (MMC) for the Beijing 2022 Winter Olympics and Paralympics, is on track to begin its next role as China’s premier international convention centre.
http://meetingmediagroup.com/article/cnccii-to-open-as-a-smart-venue-with-cutting-edge-technology…",,,,,['https://pbs.twimg.com/media/FiWJ2T6XEAAabJj?format=jpg&name=900x900'],https://twitter.com/HQGlobalMag/status/1595833222323212288
